ANCHOR_ID,ANCHOR_TYPE,NAME,ANCHOR_ROLE,ANCHOR_CLASS,FLOOR,ENVIROMENT,AREA_TYPE,VERTICAL,X,Y,POLYGON,WALKABLE,NOTES,STATUS,ACCESS_WHEELCHAIR,ACCESS_STROLLER,ACCESS_LUGGAGE,PRE_SITE_QA,
NODE_EXT_N_ENTRANCE,NODE,Corridor Outside North,JUNCTION,EXTERIOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.348,0.0619,,Verdadero,Corridor Outside North,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
NODE_EXT_W_ENTRANCE,NODE,Corridor Outside West,JUNCTION,EXTERIOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.4866,0.8289,,Verdadero,Corridor Outside West,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
NODE_PLZ_CROSS_CENTER_F0,NODE,Plaza Cross Center,JUNCTION,PLAZA,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6636,0.5289,,Verdadero,Center node of plaza cross,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
PARKING_LOT_E,NODE,Outside Parking East,PARKING_OUTDOOR,PARKING,F0,OUTDOOR_OPEN_AIR,PARKING,Falso,0.6676,0.2089,,Verdadero,Outside Parking East,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARKING_LOT_N,NODE,Outside Parking North,PARKING_OUTDOOR,PARKING,F1,OUTDOOR_OPEN_AIR,PARKING,Falso,0.312,0.0649,,Verdadero,Outside Parking North,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARKING_LOT_W,NODE,Outside Parking West,PARKING_OUTDOOR,PARKING,F0,OUTDOOR_OPEN_AIR,PARKING,Falso,0.4886,0.8379,,Verdadero,Outside Parking West,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
PARK_RED_ALCAMPO_B1,PARK_RED,Parking Red - Al Campo,PARK_ZONE,PARKING,B1,PARKING_GARAGE,PARKING,Falso,0.3676,0.3458,,Verdadero,Parking Red - Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_GREEN_LEROY_B1,PARK_GREEN,Parking Green – Leroy Merlin,PARK_ZONE,PARKING,B1,PARKING_GARAGE,PARKING,Falso,0.4286,0.6508,,Verdadero,Parking Green – Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_BLUE_DECATHLON_B1,PARK_BLUE,Parking Blue – Decathlon,PARK_ZONE,PARKING,B1,PARKING_GARAGE,PARKING,Falso,0.6826,0.7618,,Verdadero,Parking Blue – Decathlon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_PURPLE_FRONT_B1,PARK_PURPLE,Parking Purple – Front,PARK_ZONE,PARKING,B1,PARKING_GARAGE,PARKING,Falso,0.6866,0.3578,,Verdadero,Parking Purple – Front,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_NW_B1,PARK_RING,Parking Ring Red - Al Campo,,,B1,PARKING_GARAGE,PARKING,Falso,0.4676,0.4458,,Verdadero,Parking Ring Red - Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_SW_B1,PARK_RING,Parking Ring Green – Leroy Merlin,,,B1,PARKING_GARAGE,PARKING,Falso,0.4676,0.7108,,Verdadero,Parking Ring Green – Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_SE_B1,PARK_RING,Parking Ring Blue – Decathlon,,,B1,PARKING_GARAGE,PARKING,Falso,0.6366,0.7108,,Verdadero,Parking Ring Blue – Decathlon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_NE_B1,PARK_RING,Parking Ring Purple – Front,,,B1,PARKING_GARAGE,PARKING,Falso,0.6366,0.4458,,Verdadero,Parking Ring Purple – Front,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_N_M1,PARK_RING,Parking Ring Red - Al Campo,,,B1,PARKING_GARAGE,PARKING,Falso,0.5376,0.4458,,Verdadero,Parking Ring Red - Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_N_M2,PARK_RING,Parking Ring Red - Al Campo,,,B1,PARKING_GARAGE,PARKING,Falso,0.6076,0.4458,,Verdadero,Parking Ring Red - Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_W_M1,PARK_RING,Parking Ring Green – Leroy Merlin,,,B1,PARKING_GARAGE,PARKING,Falso,0.4676,0.5408,,Verdadero,Parking Ring Green – Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_W_M2,PARK_RING,Parking Ring Green – Leroy Merlin,,,B1,PARKING_GARAGE,PARKING,Falso,0.4676,0.6408,,Verdadero,Parking Ring Green – Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_S_M1,PARK_RING,Parking Ring Blue – Decathlon,,,B1,PARKING_GARAGE,PARKING,Falso,0.5126,0.7108,,Verdadero,Parking Ring Blue – Decathlon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_S_M2,PARK_RING,Parking Ring Blue – Decathlon,,,B1,PARKING_GARAGE,PARKING,Falso,0.5626,0.7108,,Verdadero,Parking Ring Blue – Decathlon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_E_M1,PARK_RING,Parking Ring Purple – Front,,,B1,PARKING_GARAGE,PARKING,Falso,0.6366,0.5478,,Verdadero,Parking Ring Purple – Front,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PARK_RING_E_M2,PARK_RING,Parking Ring Purple – Front,,,B1,PARKING_GARAGE,PARKING,Falso,0.6366,0.6478,,Verdadero,Parking Ring Purple – Front,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLAY_KIDS_N_F0,PLAY_AREA,Children’s Play Area 3,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.3706,0.1449,,Falso,Children’s Play Area 3,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLAY_KIDS_S_F0,PLAY_AREA,Children’s Play Area 1,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6876,0.5359,,Falso,Children’s Play Area 1,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLAY_KIDS_S_F1,PLAY_AREA,Children’s Play Area 2,AMENITY,AMENITY,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.624,0.4775,,Falso,Children’s Play Area 2,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_E_C_F0,PLAZA,Plaza de Miguel Hernandez,PLAZA,PLAZA,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.6286,0.2629,,Falso,Plaza de Miguel Hernandez,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_FOOD_COURT_N_F1,PLAZA,Food Court – North,PLAZA,PLAZA,F1,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.6086,0.4769,,Falso,Food Court – North,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_FOOD_COURT_S_F1,PLAZA,Food Court – South,PLAZA,PLAZA,F1,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.7546,0.5849,,Falso,Food Court – South,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_MAIN_C_F0,PLAZA,Plaza Mayor,PLAZA,PLAZA,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.6586,0.5219,,Falso,Plaza Mayor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_MAIN_STAGE,PLAZA,Event Stage,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.6436,0.5169,,Falso,Event Stage,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_N_C_F0,PLAZA,Plaza de la Lonja,PLAZA,PLAZA,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.3686,0.1629,,Falso,Plaza de la Lonja,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_S_C_F0,PLAZA,Plaza De Las Flores,PLAZA,PLAZA,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.5806,0.7119,,Falso,Plaza De Las Flores,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
PLZ_W_C_F0,PLAZA,London Square,PLAZA,PLAZA,F0,OUTDOOR_OPEN_AIR,PLAZA,Falso,0.4566,0.4749,,Falso,London Square,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
RAMP_B1,RAMP,London Square Ramp,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.4456,0.5199,,Verdadero,London Square Ramp,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
CAR_WASH_B1,CAR_WASH,Parking Garage Car Wash,CIRCULATION,PARKING,B1,PARKING_GARAGE,PARKING,Falso,0.4816,0.5498,,Verdadero,Parking Garage Car Wash,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
RAMP_F0,RAMP,London Square Ramp,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.4386,0.4899,,Verdadero,London Square Ramp,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
RAMP1_B1,RAMP,Plaza de la Lonja ,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3746,0.1959,,Verdadero,Plaza de la Lonja ,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
RAMP1_F0,RAMP,Plaza de la Lonja ,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3686,0.1649,,Verdadero,Plaza de la Lonja ,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
SEATING_MAIN_F0,SEATING,Main seating,AMENITY,SEATING_AREA,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6476,0.4929,,Falso,Main seating,PRE_SITE_QA,TRUE,TRUE,TRUE,Verdadero,
SEATING_PLAY_KIDS_N_F0,SEATING,Kids play seating (North),AMENITY,SEATING_AREA,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.3826,0.1439,,Falso,Kids play seating (North),PRE_SITE_QA,TRUE,TRUE,TRUE,Verdadero,
SEATING_PLAY_KIDS_S_F0,SEATING,Kids play seating (South),AMENITY,SEATING_AREA,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.7116,0.5769,,Falso,Kids play seating (South),PRE_SITE_QA,TRUE,TRUE,TRUE,Verdadero,
SEATING_PLAY_KIDS_S_F1,SEATING,Kids play seating (South),AMENITY,SEATING_AREA,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.6316,0.4679,,Falso,Kids play seating (South),PRE_SITE_QA,TRUE,TRUE,TRUE,Verdadero,
SHORTCUT_HM_E_F0,Shortcut H&M,H&M Shortcut – East,SHORTCUT,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.636,0.38,,Verdadero,H&M Shortcut – East,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
SHORTCUT_HM_W_F0,Shortcut H&M,H&M Shortcut – West,SHORTCUT,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.471,0.409,,Verdadero,H&M Shortcut – West,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_100_MONTADITOS,STORE,100 Montaditos,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.725,0.6465,,Falso,100 Montaditos,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ADIDASORIGINALS,STORE,Adidas Originals,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.74,0.5095,,Falso,Adidas Originals,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ALCAMPO_N,STORE,Al Campo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.362,0.244,,Falso,Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ALCAMPO_S,STORE,Al Campo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.385,0.305,,Falso,Al Campo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ALEHOP,STORE,Ale Hop,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.519,0.174,,Falso,Ale Hop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ALEJOR,STORE,Alejor,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.436,0.2555,,Falso,Alejor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ASTORIA,STORE,Astoria,,,F0,INDOOR_ENCLOSED,MALL,Falso,0.5298,0.7668,,Falso,Astoria,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_AVATEL,STORE,Avatel,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.435,0.4435,,Falso,Avatel,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BANKCAJARURAL,STORE,Bank Caja Rural,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.489,0.7915,,Falso,Bank Caja Rural,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BELROS,STORE,Belros,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.387,0.228,,Falso,Belros,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BENETTON,STORE,Benetton,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.652,0.322,,Falso,Benetton,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BERSHKA,STORE,Bershka,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.601,0.5385,,Falso,Bershka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BIGGERBETTERBURGER,STORE,Bigger Better Burger,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.722,0.6485,,Falso,Bigger Better Burger,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BIJOUBRIGITTE,STORE,Bijou Brigitte,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.646,0.5785,,Falso,Bijou Brigitte,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BLACK,STORE,Black,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.588,0.2805,,Falso,Black,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BOMBONBOSS,STORE,BomBon Boss,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.432,0.1815,,Falso,BomBon Boss,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BOSTON,STORE,Boston,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.428,0.2815,,Falso,Boston,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BOTTICELLI,STORE,Botticelli,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.618,0.6835,,Falso,Botticelli,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_BOWLING,STORE,Bowling,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.738,0.6165,,Falso,Bowling,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CA,STORE,C&A,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.465,0.3375,,Falso,C&A,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CAFEOLE,STORE,Café Ole,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.705,0.5015,,Falso,Café Ole,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CAFETERIAEXPRE3SS,STORE,Cafeteria Expre3ss,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.435,0.4865,,Falso,Cafeteria Expre3ss,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CALZEDONIA,STORE,Calzedonia,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.629,0.325,,Falso,Calzedonia,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CASINO,STORE,Casino Mediterraneo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.952,0.387,,Falso,Casino Mediterraneo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CHE,STORE,Che,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.6915,0.4535,,Falso,Che,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CLAIRES,STORE,Claire's,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.498,0.4845,,Falso,Claire's,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CONFORMA,STORE,Conforma,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.233,0.0869,,Falso,Conforma,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_CORTEFIEL,STORE,Cortefiel,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.568,0.216,,Falso,Cortefiel,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_COSTABLANCAWOHNUNGEN,STORE,Costablanca Wohnungen,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.43,0.4255,,Falso,Costablanca Wohnungen,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DAFAVOLA,STORE,Da Favola,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.412,0.3255,,Falso,Da Favola,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DECATHLON,STORE,Decathlon,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.618,0.893,,Falso,Decathlon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DECIMAS,STORE,Decimas,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.645,0.242,,Falso,Decimas,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DEICHMANN,STORE,Deichmann,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.451,0.5005,,Falso,Deichmann,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DESIGUAL,STORE,Desigual,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.564,0.2435,,Falso,Desigual,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DONDINO,STORE,Don Dino,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.386,0.056,,Falso,Don Dino,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_DRUNI,STORE,Druni,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.598,0.239,,Falso,Druni,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ELKIOSKO,STORE,El Kiosko,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.595,0.4449,,Falso,El Kiosko,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ENCUENTRO,STORE,Encuentro,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.593,0.3025,,Falso,Encuentro,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_FASHIONNAILS,STORE,Fashion Nails,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.424,0.3915,,Falso,Fashion Nails,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_FLYINGTIGER,STORE,Flying Tiger,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.563,0.2415,,Falso,Flying Tiger,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_FOSTERS,STORE,Foster’s Hollywood,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.623,0.5695,,Falso,Foster’s Hollywood,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GAME,STORE,GAME,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.452,0.3895,,Falso,GAME,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GELATERIA,STORE,Gelateria Icecream,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.6966,0.4949,,Falso,Gelateria Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GEOX,STORE,Geox,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.565,0.7675,,Falso,Geox,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GOLDRUSH,STORE,Goldrush,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.406,0.3005,,Falso,Goldrush,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GOURMETCAFE,STORE,Gourmet Café,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.601,0.7425,,Falso,Gourmet Café,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GRABA2,STORE,Graba 2,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.6186,0.6669,,Falso,Graba 2,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GREENWICH,STORE,Greenwich,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.469,0.149,,Falso,Greenwich,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GUESS_N,STORE,Guess,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.427,0.2595,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GUESS_S,STORE,Guess,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.597,0.6685,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_GUESS_SS,STORE,Guess,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.554,0.7815,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_HAAGEN_DASZ,STORE,Haagen Dasz,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.399,0.1665,,Falso,Haagen Dasz,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_HM_E,STORE,H&M,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.641,0.385,,Falso,H&M,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_HM_W,STORE,H&M,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.476,0.414,,Falso,H&M,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ICECREAM,STORE,Icecream,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.64,0.6195,,Falso,Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_IKEA,STORE,Ikea,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.444,0.2325,,Falso,Ikea,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_INFINITYLOVE,STORE,Infinity Love,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.592,0.2625,,Falso,Infinity Love,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_INSIDE,STORE,Inside,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.479,0.4845,,Falso,Inside,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_IPANEMA,STORE,Ipanema,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.362,0.157,,Falso,Ipanema,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_JIJONENCA,STORE,Jijonenca Icecream,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.6356,0.6279,,Falso,Jijonenca Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KEBABEXPRESS,STORE,Kebab Express,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.677,0.6475,,Falso,Kebab Express,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KIKOMILANO,STORE,KIKO Milano,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.641,0.3595,,Falso,KIKO Milano,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KOALABAY,STORE,Koala Bay,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.444,0.137,,Falso,Koala Bay,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LA_TAGLIATELLA,STORE,La Tagliatella,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.788,0.5195,,Falso,La Tagliatella,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LASERESTETIC,STORE,Laser Estetic,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.402,0.2645,,Falso,Laser Estetic,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEFTIES,STORE,Lefties,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.542,0.5045,,Falso,Lefties,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEROY_MERLIN,STORE,Leroy Merlin,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.406,0.766,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEROYMERLIN_PICKUP,STORE,Leroy Merlin,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.277,0.676,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEVIS,STORE,Levi's,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.439,0.2205,,Falso,Levi's,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LIONOFPORCHES,STORE,Lion of Porches,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.566,0.6895,,Falso,Lion of Porches,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
